City,Address,Latitude,Longitude,List Price,Close Price,Price Per Sqft,Sqft,DOM,Close Date,Bathrooms,Bedrooms,Subdivision Name,MLS Major Area,List Agent,Buy Agent,List Office Name,Buyer Office Name
Newport Beach,735 Via Lido Soud,33.609768,-117.91368,7895000,8550000,2697,3170,9,09-02-2022,2,4,Lido Island (LIDO),N8 - West Newport - Lido,Alison McCormick,Christine Greubel,Arbor Real Estate,Seven Gables Real Estate
Newport Beach,2307 Laurel,33.625497,-117.913438,3849000,3750016,1175,3192,36,09-02-2022,3,5,,N6 - Newport Heights,Krista McIntosh,Jon-Paul Bell,Villa Real Estate,Pacific Sotheby's Int'l Realty
Newport Beach,1978 Port Nelson,33.618412,-117.855127,3649000,3625000,1462,2479,37,09-02-2022,2,4,Harbor View Homes (HVHM),NV - East Bluff - Harbor View,Todd Bousman,Regan Beegle,bouHAUS Properties,Times Real Estate
Dana Point,26802 Calle Maria,33.457684,-117.662036,2199950,2200000,1048,2099,0,09-02-2022,2,4,,CB - Capistrano Beach,Lorynn Vossler,Lorynn Vossler,Realty One Group West,Realty One Group West
Laguna Niguel,29081 Madrid,33.540858,-117.69035,1349000,1400000,806,1737,3,09-02-2022,2,4,,LNSEA - Sea Country,Scott Alpi,Steve Faghih,Orange County Real Estate Inc,"HomeSmart, Evergreen Realty"
Laguna Niguel,27841 Avenida Armijo,33.558623,-117.70746,1300000,1210000,558,2168,18,09-02-2022,3,4,Village Niguel Vistas II (VNS),LNLAK - Lake Area,Diane Waldecker,Jay Hosseinipour,Regency Real Estate Brokers,"HomeSmart, Evergreen Realty"
Laguna Niguel,24294 Via Aquara,33.526093,-117.705209,1195000,1200000,737,1628,5,09-02-2022,2,3,Pacesetter II (PA2),LNSEA - Sea Country,Charlie Lewis,Scott Woodburn,StarFire Real Estate Corp.,Keller Williams Realty
San Juan Capistrano,25721 Paseo Colonial,33.485425,-117.681306,945000,925000,764,1211,65,09-02-2022,2,3,Harbor Lane (HL),DO - Del Obispo,Bethany Bonin,Isabel Bond,"Veritas Realty Associates, Inc",HomeSmart Realty West
Laguna Beach,755 Pearl,33.532151,-117.766261,4199000,4199000,1163,3610,70,09-04-2022,3,4,Woods Cove (WC),LV - Laguna Village,Chuck Denny,Julia Schwier,Compass,Coldwell Banker Realty
Newport Beach,17 Palazzo,33.631999,-117.85509,4150000,4100000,1004,4084,44,09-06-2022,4,5,Lucera (BCYL),NV - East Bluff - Harbor View,Michelle Linovitz,Genille Lauren,Villa Real Estate,Surterre Properties Inc.
Newport Beach,410 Tustin,33.62255,-117.919788,2295000,2400000,982,2444,1,09-06-2022,3,4,,N6 - Newport Heights,Jon Dishon,Donald Abrams,Arbor Real Estate,Abrams Coastal Properties
Dana Point,1 Chelsea Point,33.469771,-117.713914,2399000,2350000,1034,2273,94,09-06-2022,2,4,Chelsea Point (CHP),MB - Monarch Beach,Arana Greenberg,Shelley Black,Compass,Agentinc
Laguna Niguel,2 Tunis,33.515988,-117.696766,2100000,2100000,672,3125,17,09-06-2022,3,5,Heights (MHH),LNSLT - Salt Creek,Annika Godfrey,Annika Godfrey,Coldwell Banker Realty,Coldwell Banker Realty
Newport Beach,20328 Estuary,33.661827,-117.885308,1395000,1300000,708,1836,41,09-06-2022,2,3,,N7 - West Bay - Santa Ana Heights,Anne Hoover,Heather Kidder,Surterre Properties Inc.,Arbor Real Estate
Laguna Niguel,22811 Veranada,33.51348,-117.7311,1335000,1300000,792,1641,5,09-06-2022,1,2,Monarch Summit II (MS2),LNSMT - Summit,Robert Buck,Ted Jarvis,The Cayman Group,Keller Williams Luxury Homes
San Juan Capistrano,27479 Via Ramona,33.488793,-117.651921,1050000,1035000,697,1485,11,09-06-2022,2,3,Loma Vista (LOV),OR - Ortega/Orange County,Susan Stricklen,Jonathan Ettelson,Compass Newport Beach,Coldwell Banker Realty
San Juan Capistrano,25522 Charro Dr,33.487502,-117.684389,949900,925000,535,1729,16,09-06-2022,1,4,Capistrano Heights (CHT),DO - Del Obispo,Michael Ahumada,Roy Schenkenberger,RE/MAX Select One,First Team Real Estate
Newport Beach,815 Camphor,33.640599,-117.871252,2695000,2500000,993,2518,81,09-07-2022,3,4,Eastbluff - Macco (EBMO),NV - East Bluff - Harbor View,Casey Lesher,Ron Wynn,Coldwell Banker Realty,Compass
Corona del Mar,521 Larkspur,33.598703,-117.87007,1995000,1850000,2569,720,100,09-07-2022,1,2,Corona del Mar North of PCH (CNHW),CS - Corona Del Mar - Spyglass,Marie Gentosi,Paul Crane,Coldwell Banker Realty,Pacific California Residential
San Juan Capistrano,26331 Via Corrizo,33.4899,-117.669999,1490000,1490000,580,2569,6,09-07-2022,2,4,Alipaz (ALIP),DO - Del Obispo,Darlene Jamroz,Ashley Forman,First Team Real Estate,Douglas Elliman of California
Corona del Mar,524 Seaward,33.592326,-117.860268,3399000,3399000,1609,2112,0,09-08-2022,2,3,Corona Highlands (CORH),CS - Corona Del Mar - Spyglass,Adela Tavira,Adela Tavira,First Team Estates,First Team Estates
Newport Beach,42 Rue Fontainbleau,33.626056,-117.876898,2950000,2890000,960,3010,20,09-08-2022,2,3,Big Canyon Deane (BCDN),NV - East Bluff - Harbor View,Mary Ellen Weglarz,John de la Haye,Villa Real Estate,Compass
Newport Beach,2090 Tustin,33.641402,-117.900977,2700000,2700000,1016,2657,53,09-08-2022,3,5,,N7 - West Bay - Santa Ana Heights,Leigh Apodaca,Blake Nelle,Compass,THE Brokeredge
Corona del Mar,7 White Water,33.603274,-117.863699,2325000,2100000,854,2459,28,09-08-2022,2,3,Jasmine Creek (JASC),CS - Corona Del Mar - Spyglass,Mary Golding,Jocelyn Bratter,Coldwell Banker Realty,Compass
Newport Beach,215 Via Eboli,33.614482,-117.921254,3650000,3430000,1355,2531,139,09-09-2022,3,4,Lido Island (LIDO),N8 - West Newport - Lido,Sharon Grimes,Leslie Thompson,Berkshire Hathaway HomeService,Compass
Laguna Beach,715 Balboa,33.523999,-117.756026,2495000,2500000,1138,2197,0,09-09-2022,2,3,Portafina (PF),LV - Laguna Village,Charles Brickell,Amanda Horton,Compass,Surterre Properties
San Juan Capistrano,32172 Calle Los Elegantes,33.495029,-117.635245,2188000,2150000,538,3996,30,09-09-2022,4,5,Capistrano Estates (CE),OR - Ortega/Orange County,Todd Davis,Kendall Childs,Compass,Douglas Elliman of California
Newport Beach,1741 Irvine,33.639297,-117.898263,1399900,1700000,772,2202,5,09-09-2022,3,5,Other (OTHR),N7 - West Bay - Santa Ana Heights,Terrence Large,Terrence Large,Compass,Compass
Laguna Niguel,28488 Via Reggio,33.548541,-117.699118,949999,950000,562,1690,44,09-09-2022,2,3,Reggio (REG),LNLAK - Lake Area,Asif Musavvir,Amin Zameni,Diamond Hills Realty,Regency Real Estate Brokers
Laguna Beach,559 Alta Vista Way,33.524555,-117.761894,2650000,2845000,1301,2187,11,09-12-2022,3,3,Alta Vista (AV),LV - Laguna Village,Meital Taub,Meital Taub,First Team Real Estate,First Team Real Estate
Laguna Niguel,25691 Weston,33.553863,-117.681623,1675000,1700000,743,2288,3,09-12-2022,2,4,Rolling Hills (RHH),LNSEA - Sea Country,Delband Momeni,Stephanie Billions,Del Ray Realty,Billions Homes Realty Corporation
Newport Beach,1905 Yacht Resolute,33.613663,-117.853064,3325000,3205295,1423,2252,60,09-13-2022,2,3,Seaview (SEAV),NV - East Bluff - Harbor View,Mina Maghami,Josh Schroeder,Berkshire Hathaway HomeService,Pacific Sotheby’s International Realty
Newport Beach,2222 Holiday,33.640445,-117.898263,3290000,3075000,658,4673,32,09-13-2022,4,7,Other (OTHR),N7 - West Bay - Santa Ana Heights,Jay Viloria,Ariel Rumennik,Villa Real Estate,AMR Realty Group
Corona del Mar,30 Mainsail,33.606802,-117.861007,2395000,2225000,834,2668,39,09-13-2022,2,3,Jasmine Creek (JASC),CS - Corona Del Mar - Spyglass,Suzanne Wyrick,Suzanne Wyrick,Wyrick & Associates Real Estate,Wyrick & Associates Real Estate
Newport Beach,20391 Bayview,33.653265,-117.873865,2000000,2000000,1007,1986,0,09-13-2022,3,4,Santa Ana Heights Residential (SAHR),N7 - West Bay - Santa Ana Heights,Allison Panetta,Heather Proud,bouHAUS Properties,bouHAUS Properties
Dana Point,34330 Calle Portola,33.464428,-117.662529,1525000,1515000,732,2070,27,09-13-2022,3,4,Capistrano Heights (CPH),CB - Capistrano Beach,Jeremy Conrad,Kimberly Hart,Conrad Realtors Inc,Hart Coastal Group
Laguna Niguel,29271 Tieree,33.538159,-117.721919,1345000,1345000,734,1832,56,09-13-2022,2,3,Northview (NV),LNLAK - Lake Area,Terri Bruno,Kendall Childs,Regency Real Estate Brokers,Douglas Elliman of California
Dana Point,34010 Callita,33.468843,-117.693117,1299000,1299000,708,1835,14,09-13-2022,3,3,Crystal Cove (CRY),LT - Lantern Village,Gaetano LoGrande,Michael Lovullo,Bullock Russell RE Services,Lantern Bay Realty
Laguna Niguel,25081 Adelanto,33.535504,-117.69222,1150000,1104000,771,1432,40,09-13-2022,2,3,,LNSEA - Sea Country,David Duncan,Myrna Clark,SoCal Realty Group,Regency Real Estate Brokers
Newport Beach,226 Ruby,33.606887,-117.894699,5395000,5325000,2208,2412,0,09-14-2022,3,3,Balboa Island - Main Island (BALM),N9 - Lower Newport Bay - Balboa Island,Ron Millar,Ryan Gunderson,Arbor Real Estate,Arbor Real Estate
Corona del Mar,3001 Harbor View,33.603372,-117.867485,4750000,4000000,1509,2651,41,09-14-2022,2,4,Harbor View Original (HVWO),CS - Corona Del Mar - Spyglass,Keegan Budden,Adam Warnick,Luxe Real Estate,Douglas Elliman of California
Newport Beach,539 San Bernardino,33.626745,-117.920628,3395000,3395000,1658,2048,44,09-14-2022,3,3,Newport Heights (NEWH),N6 - Newport Heights,Casey Lesher,Patricia Presson,Coldwell Banker Realty,Surterre Properties Inc.
Laguna Beach,31911 Crestwood,33.498866,-117.738424,2089000,2139000,1735,1233,8,09-14-2022,2,2,,SL - South Laguna,Danielle Roberts,Lindsay Clark,Beacon Real Estate,Engel & Voelkers Laguna Beach
Newport Beach,2012 Tustin,33.644882,-117.897656,1825000,1680000,1037,1620,49,09-14-2022,1,3,,N7 - West Bay - Santa Ana Heights,Troy Davis,Mike Markovsky,"The Agency Realty, Inc.","Thomas James Real Estate Services, Inc"
Laguna Beach,19 La Senda,33.491793,-117.737223,10500000,10500000,3178,3304,7,09-15-2022,3,5,Three Arch Bay (TAB),SL - South Laguna,Steve High,Karan Masters,Villa Real Estate,Pacific Sotheby's Int'l Realty
Laguna Beach,40 Smithcliffs,33.549179,-117.804989,8995000,8995000,1003,8968,33,09-15-2022,6,7,Smithcliffs (SMC),NL - North Laguna,Tim Smith,Meital Taub,Coldwell Banker Realty,First Team Real Estate
Laguna Beach,2355 TEMPLE HILLS,33.546129,-117.760842,8500000,8500000,2151,3952,96,09-15-2022,5,5,Temple Hills (TH),LV - Laguna Village,Harold Noriega,Meital Taub,Compass,First Team Real Estate
Newport Coast,8 Rivage,33.617753,-117.838104,3998000,3950000,860,4593,54,09-15-2022,5,6,Rivage (NRRV),N26 - Newport Coast,Jacqueline Thompson,General NONMEMBER,Surterre Properties Inc.,NONMEMBER MRML
Dana Point,33082 Mesa Vista Drive,33.482287,-117.690628,2200000,2200000,889,2475,2,09-15-2022,2,4,,DH - Dana Hills,Angela Aguda,Bobby Theodossis,Seven Gables Real Estate,Bullock Russell RE Services
Laguna Niguel,23682 Marin,33.542899,-117.716782,1998000,2050000,575,3565,3,09-15-2022,3,5,Hillcrest Estates (HILE),LNLAK - Lake Area,Affie Setoodeh,Rosario Rodriguez,Century 21 Award,Coldwell Banker Realty
Newport Beach,1736 Bonaire,33.64068,-117.900497,1999000,1925000,821,2345,26,09-15-2022,3,4,Other (OTHR),N7 - West Bay - Santa Ana Heights,Kent Martin,Jeff Williams,Coldwell Banker Realty,Villa Real Estate
Laguna Niguel,2 Patra,33.514145,-117.707088,1499000,1500000,742,2022,94,09-15-2022,2,3,Terracina (MH Niguel South) (MHT),LNSLT - Salt Creek,DIOSCORA MAYOL,Asemo Smiley,Berkshire Hath Hm Svcs CA Prop,Compass
Newport Coast,15 Tide Watch,33.58546,-117.823979,16500000,15500000,2577,6015,23,09-16-2022,6,5,Other (OTHR),CR - Crystal Cove,Kathryn White,Toyohiko Katabami,Compass,Meldia Investment Realty of America
Newport Beach,44 Balboa Coves,33.620513,-117.932309,6995000,7025000,2052,3423,24,09-16-2022,4,4,Balboa Coves (BLCV),N8 - West Newport - Lido,Lisa Helou,Jason Ta,The Oppenheim Group,Keystar Realty
Newport Beach,1962 Port Cardiff,33.626334,-117.853425,6699000,6300000,795,7925,20,09-16-2022,6,5,Harbor View Homes (HVHM),NV - East Bluff - Harbor View,Holly Duplanty,Dax Mitchell,Compass,"MITCHELL ASSET GROUP, INC."
Newport Beach,1821 Port Seabourne,33.620903,-117.857496,2600000,2500000,1377,1816,91,09-16-2022,2,4,Harbor View Homes (HVHM),NV - East Bluff - Harbor View,Dustin Sweeter,Matthew Smith,Keller Williams Realty,Keller Williams Realty
Newport Beach,20351 Cypress,33.655826,-117.876608,2650000,2300000,2681,858,66,09-16-2022,1,3,Other (OTHR),N7 - West Bay - Santa Ana Heights,Kristin Barry,Coleen Brennan,Arbor Real Estate,Coldwell Banker Realty
San Juan Capistrano,31281 Avenida Terramar,33.485912,-117.637399,2189000,2190000,638,3433,11,09-16-2022,4,5,Levante (LEVA),OR - Ortega/Orange County,Celeste Jackson,Adrian Hernandez,Berkshire Hathaway Home Services,Real Living Lifestyle Properties
Laguna Niguel,29482 Via San Sebastian,33.534236,-117.699471,2125000,2100000,598,3512,30,09-16-2022,3,5,Niguel Hills (NH),LNSEA - Sea Country,Carly Zamani,Laura Clinton,"Carly Zamani, Broker",Bullock Russell RE Services
San Juan Capistrano,28451 Calle Mira Monte,33.485149,-117.640532,1800000,1790000,512,3496,19,09-16-2022,3,4,Bellacere (BELA),OR - Ortega/Orange County,Soosan Robinett,Matthew Stephenson,First Team Real Estate,"Blueprint Commercial Assets, Inc"
Laguna Beach,959 Oriole,33.537438,-117.766167,1674000,1665000,1332,1250,86,09-16-2022,1,2,Lower Bluebird (LB),LV - Laguna Village,Christopher Tebbutt,Lindsay Clark,Compass,Engel & Voelkers Laguna Beach
Laguna Niguel,22792 Monteago,33.510333,-117.731381,1160000,1150000,840,1369,57,09-16-2022,2,2,Monarch Summit II (MS2),LNSMT - Summit,Richard Carter,Annie Clougherty,Pacific Sotheby's Int'l Realty,Compass
Newport Coast,7 Pelican Vista,33.59326,-117.842072,23995000,23500000,2025,11605,171,09-19-2022,6,5,Pelican Crest (NCPC),N26 - Newport Coast,Tim Smith,Nancy Dong,Coldwell Banker Realty,BayOne Real Estate Investment 
San Juan Capistrano,30731 Paseo Elegancia,33.515901,-117.651602,4000000,4825000,545,8853,85,09-19-2022,6,6,Marbella Estates Custom (MBC),JN - San Juan North,Vasi Vangelos,David Csira,Harcourts Prime Properties,Cove Canyon
Corona del Mar,1416 Dolphin,33.609394,-117.885795,3495000,3495000,2286,1529,3,09-19-2022,2,3,Irvine Terrace (IRVT),CS - Corona Del Mar - Spyglass,Jon Dishon,James Gray,Arbor Real Estate,Arbor Real Estate
Laguna Beach,1888 Temple Hills,33.543394,-117.766672,3295000,3305000,1367,2418,15,09-19-2022,3,3,Temple Hills (TH),LV - Laguna Village,Frederick Balzer,Michael Johnson,Berkshire Hathaway HomeServices,Compass
Newport Beach,424 Seville,33.598192,-117.88463,3675000,3179470,2389,1331,85,09-19-2022,1,2,Balboa Peninsula Point (BLPP),NP - Balboa Peninsula,Kimberly Bibb,Jill Mitzev,Villa Real Estate,Pacific Sotheby's Int'l Realty
San Juan Capistrano,27481 Silver Creek Drive,33.528315,-117.650536,2999999,2750000,598,4599,99,09-19-2022,3,5,Stoneridge (SR),JN - San Juan North,Heather Tuck,Brett Smith,Compass,Notch Luxury Properties
Dana Point,33 Cassis,33.488197,-117.717233,2599000,2550000,1275,2000,31,09-19-2022,3,4,California Cortina (CCOR),MB - Monarch Beach,Michael Gerard,Joseph Rodriguez,Berkshire Hathaway HomeService,United R.E. Professionals
Newport Beach,2126 Aralia,33.632703,-117.874629,2399000,2299000,1311,1754,73,09-19-2022,2,3,Eastbluff - Lusk (EBLK),NV - East Bluff - Harbor View,Dawn Adelsberg,Julie Karges,Coastal Dwellings,First Team Estates
Laguna Niguel,23901 Innisbrook,33.515175,-117.712843,2230000,2230000,893,2497,0,09-19-2022,2,3,El Niguel Heights (ENH),LNSLT - Salt Creek,Justin Green,Bob Wolff,Harcourts Prime Properties,Harcourts Prime Properties
Laguna Beach,2845 Rounsevel,33.521757,-117.760679,2100000,2025000,1235,1640,46,09-19-2022,1,4,Upper Victoria Beach (UVB),LV - Laguna Village,Mark Miller,Mark Miller,"THE W COLLECTION, INC","THE W COLLECTION, INC"
Laguna Niguel,10 Via Di Nola,33.518884,-117.696034,1887000,1870000,623,3002,10,09-19-2022,3,5,Vistara (MHV),LNSLT - Salt Creek,Parnaz Nasibi,Sahar Cyrus,First Team Estates,Keller Williams Realty
San Juan Capistrano,29831 Highview,33.529967,-117.654576,3695000,3695000,859,4302,39,09-20-2022,4,6,Stoneridge (SR),JN - San Juan North,Robyn Robinson,Nicole Schatz,Compass,Compass
Newport Beach,1424 Sea Ridge,33.621561,-117.884006,2399000,2399000,964,2489,6,09-20-2022,2,4,Harbor Cove Promenade (HCPM),NV - East Bluff - Harbor View,Debra Mathison,Georgina Jacobson,Berkshire Hathaway HomeService,Coldwell Banker Realty
San Juan Capistrano,33701 Calle Miramar,33.474517,-117.657284,1399000,1400000,619,2262,46,09-20-2022,2,3,Meredith Canyon (MC),JS - San Juan South,Bruce Robison,SCOTT GIESER,Berkshire Hathaway HomeService,WINDERMERE R.E. TOWER PROP.
Corona del Mar,15 Shoal,33.604766,-117.861282,3195000,3378000,1205,2803,5,09-21-2022,2,3,Jasmine Creek (JASC),CS - Corona Del Mar - Spyglass,Annette Harper,Shana Spitzer,RE/MAX Select One,Compass
Newport Beach,1807 Sandalwood,33.635798,-117.893952,3495000,3214000,1093,2941,44,09-21-2022,4,5,Baycrest North (BCNO),N7 - West Bay - Santa Ana Heights,Jon Dishon,Mike McKibben,Arbor Real Estate,Arbor Real Estate
Dana Point,34875 Calle Del Sol,33.455765,-117.660827,1528000,1625000,613,2651,4,09-21-2022,2,4,Palisades (PS),CB - Capistrano Beach,Marsha Collins,Lisa Gomez,Berkshire Hathaway HomeServic,Alliance Government Funding
San Juan Capistrano,31042 Via Estenaga,33.511951,-117.636083,1500500,1465000,689,2126,7,09-21-2022,2,3,Mission Springs (MS),OR - Ortega/Orange County,Maxine Putnam,John Trevino,Coldwell Banker Realty,VILLA REAL ESTATE
San Juan Capistrano,33761 Paseo Eternidad,33.47403,-117.669339,4198800,4000000,792,5051,58,09-22-2022,4,5,Other (OTHR),JS - San Juan South,Robyn Robinson,John Cain,Compass,Pacific Sotheby's Int'l Realty
Corona del Mar,2684 Bungalow,33.603999,-117.871178,2499000,2425000,960,2526,84,09-22-2022,2,2,Sailhouse (SAIL),CS - Corona Del Mar - Spyglass,Michael Hinderberger,Shauna Covington,Compass,Berkshire Hathaway HomeServices
Laguna Beach,31570 Eagle Rock,33.503818,-117.744215,1995000,1912250,2250,850,8,09-22-2022,1,2,South Laguna Village (SLV),SL - South Laguna,John Stanaland,Connie McKibban,VILLA REAL ESTATE,Berkshire Hathaway HomeService
Laguna Niguel,2 Tidemark,33.492362,-117.707921,1849000,1800000,600,3000,64,09-22-2022,3,5,San Marin (SM),LNSLT - Salt Creek,Stephanie Mosher,Shohreh Shafizadeh,Harcourts Prime Properties,Elite International Realtors
Dana Point,34326 Camino El Molino,33.464506,-117.659531,1950000,1800000,629,2862,49,09-22-2022,3,4,Capistrano Heights (CPH),CB - Capistrano Beach,Patrick Knapp,Patrick Knapp,Coldwell Banker Platinum Prope,Coldwell Banker Platinum Prope
Newport Beach,2927 Paper,33.657158,-117.885046,1690000,1625000,859,1892,63,09-22-2022,2,3,Back Bay Anniversary Homes (BBAN),N7 - West Bay - Santa Ana Heights,Steve High,Joel Kott,Villa Real Estate,"Paul Kott Realtors, Inc."
San Juan Capistrano,32882 Calle Miguel,33.485481,-117.678717,1350000,1350000,719,1878,8,09-22-2022,2,4,Troy Homes (TH),DO - Del Obispo,Gina Guarino,Jessica Swarbrick,"Luxre Realty, Inc.","Pacifica Properties Group, Inc."
San Juan Capistrano,33192 VIA LA PLUMA,33.480803,-117.683597,1295000,1250000,602,2076,37,09-22-2022,2,4,Mission Bell (MB),DO - Del Obispo,Brenda Baney,John Russell,Berkshire Hathaway Home Svcs.,Bullock Russell RE Services
Laguna Niguel,15 Old Ranch,33.495967,-117.689454,4900000,4900000,754,6499,19,09-23-2022,4,5,Other (OTHR),LNSLT - Salt Creek,Zhongmin Su,Jenn Chen,RE/MAX Galaxy,Luxe Real Estate
Newport Coast,2 Eucalyptus,33.605304,-117.808463,3650000,3400000,1209,2812,34,09-23-2022,1,4,Belcara (PRBC),N26 - Newport Coast,John Cain,ZHENBO TANG,Pacific Sotheby's Int'l Realty,PINNACLE REAL ESTATE & PARTNER
Laguna Beach,1201 Starlit,33.538019,-117.760188,1700000,1776000,1143,1554,11,09-23-2022,2,3,Lower Bluebird (LB),LV - Laguna Village,Lindsay Clark,Bob Chapman,Engel & Voelkers Laguna Beach,Villa Real Estate
Laguna Niguel,27676 Blossom Hill,33.560835,-117.694388,1598888,1540000,554,2780,19,09-23-2022,3,4,Knolls (KNOL),LNLAK - Lake Area,Rebecca Sadeed,Jin Ro,Equity Real Estate - S.Orange,Keller Williams Realty Irvine
San Juan Capistrano,31531 Peppertree Bend,33.50799,-117.677079,4000000,7500000,469,15991,22,09-26-2022,10,9,Peppertree Bend (PE),DO - Del Obispo,Justin Green,Bob Wolff,Harcourts Prime Properties,Harcourts Prime Properties
Laguna Beach,790 Nyes,33.522247,-117.755285,4750000,4625000,1364,3391,13,09-26-2022,3,3,Portafina (PF),LV - Laguna Village,Walter CAP Havekorst,Mary Marx,"Tekoop Properties, Inc.",Berkshire Hathaway Home Services California Properties
San Juan Capistrano,28491 Camino La Ronda,33.49244,-117.636051,2695000,2690000,673,3997,50,09-26-2022,4,5,Capistrano Estates (CE),OR - Ortega/Orange County,Yazen Haddad,Jim Kline,The Brokeredge,Surterre Properties Inc.
San Juan Capistrano,32374 Old Sage Drive,33.492358,-117.675548,1799000,1750000,685,2555,9,09-26-2022,4,4,,JS - San Juan South,Wendy Kersh,Wendy Kersh,Beach Cities Real Estate,Beach Cities Real Estate
Laguna Niguel,24872 Barclay,33.528357,-117.696066,1425000,1425000,710,2007,23,09-26-2022,2,3,Vista Mar (NRV),LNSEA - Sea Country,Helena Noonan,Grace de Haas,Compass,RE/MAX Select One
